cnae_subclasse_key,descricao,nivel,secao,divisao,grupo,classe,subclasse,e_obj4_original,com_agr_original,com_min_original,e_obj4_ajustado,com_agr_ajustado,com_min_ajustado,excluir_obj4,classificacao,q_salario,q_vinculos,rank_salario,rank_vinculos,rank_massa,salario_relativo,vinculos,massa_salarial_rais_2024,remuneracao,indice,e_obj4,com_agr,com_min
4689302,Comércio atacadista de fios e fibras beneficiados,Subclasse,G,46,468,46893,4689302,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,2.0,2.0,662.0,976.0,1003.0,94551439833447.0,3007.0,790598159.0,2629192414366478.0,137518727265468.0,0,0,0
4689399,Comércio atacadista especializado em outros produtos intermediários não especificados anteriormente,Subclasse,G,46,468,46893,4689399,0,0,0,0,0,0,0,Alta remuneração e alto emprego,3.0,4.0,389.0,263.0,226.0,1274974780446637.0,53716.0,1904405747.0,3545323082508005.0,405804405167067.0,0,0,0
4691500,"Comércio atacadista de mercadorias em geral, com predominância de produtos alimentícios",Subclasse,G,46,469,46915,4691500,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,4.0,971.0,51.0,79.0,7480621051040665.0,286197.0,59532888672.0,2080136712544157.0,69769982675006.0,0,0,0
4692300,"Comércio atacadista de mercadorias em geral, com predominância de insumos agropecuários",Subclasse,G,46,469,46923,4692300,0,0,0,0,0,0,0,Alta remuneração e alto emprego,3.0,3.0,354.0,447.0,401.0,1344952999933995.0,25295.0,9460106282000000.0,3739911556434078.0,353556715086728.0,0,0,0
4693100,"Comércio atacadista de mercadorias em geral, sem predominância de alimentos ou de insumos agropecuários",Subclasse,G,46,469,46931,4693100,0,0,0,0,0,0,0,Alta remuneração e alto emprego,3.0,4.0,518.0,165.0,158.0,1099910436842105.0,98320.0,30071384024.0,3058521564686737.0,443121793751579.0,0,0,0
4711301,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados",Subclasse,G,47,471,47113,4711301,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1024.0,22.0,31.0,715975658803908.0,564739.0,112434673256.0,1990913913436118.0,1268515706552106.0,0,0,0
4711302,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados",Subclasse,G,47,471,47113,4711302,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1120.0,1.0,6.0,6653709191640007.0,2151619.0,39809196337.0,1850197285718336.0,447985363200074.0,0,0,0
4712100,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",Subclasse,G,47,471,47121,4712100,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1247.0,14.0,29.0,5883966896424818.0,705708.0,115464767471.0,1636155002791523.0,1412803501180856.0,0,0,0
4713001,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,0
4713002,"Lojas de variedades, exceto lojas de departamentos ou magazines",Subclasse,G,47,471,47130,4713002,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1171.0,210.0,325.0,6329666061086467.0,69202.0,12180178931.0,1760090594346984.0,185820328916208.0,0,0,0
4713004,"Lojas de departamentos ou magazines, exceto lojas francas (Duty free)",Subclasse,G,47,471,47130,4713004,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,4.0,730.0,85.0,104.0,9021546762979126.0,185527.0,46541711586.0,2508622011135846.0,55917568025838.0,0,0,0
4713005,"Lojas francas (Duty Free) de aeroportos, portos e em fronteiras terrestres",Subclasse,G,47,471,47130,4713005,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,3.0,2.0,422.0,938.0,931.0,1229102877183292.0,3583.0,1224585936.0,341776705554005.0,24363101343814.0,0,0,0
4721101,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,0
4721102,Padaria e confeitaria com predominância de revenda,Subclasse,G,47,472,47211,4721102,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1242.0,38.0,84.0,5914029906025299.0,348134.0,57251145465.0,1644514625546485.0,716692516781239.0,0,0,0
4721103,Comércio varejista de laticínios e frios,Subclasse,G,47,472,47211,4721103,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,3.0,1218.0,448.0,620.0,6089628048235964.0,25259.0,4277215616.0,1693343210736767.0,90127474697815.0,0,0,0
4721104,"Comércio varejista de doces, balas, bombons e semelhantes",Subclasse,G,47,472,47211,4721104,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1215.0,172.0,267.0,6126851151499061.0,93350.0,15903982007.0,1703693841135512.0,22645187400351.0,0,0,0
4722901,Comércio varejista de carnes - açougues,Subclasse,G,47,472,47229,4722901,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1132.0,114.0,183.0,6580922029164288.0,140985.0,25799653775.0,1829957355392418.0,341798822536713.0,0,0,0
4722902,Peixaria,Subclasse,G,47,472,47229,4722902,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,3.0,1198.0,641.0,801.0,6228848446238758.0,12474.0,2160566947.0,1732056234567901.0,68766299492668.0,0,0,0
4723700,Comércio varejista de bebidas,Subclasse,G,47,472,47237,4723700,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1182.0,146.0,225.0,6284915295654873.0,109298.0,1910142941.0,1747646746509543.0,264672536349461.0,0,0,0
4724500,Comércio varejista de hortifrutigranjeiros,Subclasse,G,47,472,47245,4724500,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1150.0,117.0,188.0,6476686833248922.0,140123.0,25235769325.0,1800972668655396.0,335280418470076.0,0,0,0
4729601,Tabacaria,Subclasse,G,47,472,47296,4729601,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,2.0,1172.0,833.0,951.0,6324215961120642.0,6254.0,1099812858.0,1758575084745763.0,58963980412086.0,0,0,0
4729602,Comércio varejista de mercadorias em lojas de conveniência,Subclasse,G,47,472,47296,4729602,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1122.0,224.0,341.0,6639297732081525.0,62566.0,11550871668.0,1846189890355784.0,183356929030601.0,0,0,0
4729699,Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente,Subclasse,G,47,472,47296,4729699,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1180.0,53.0,98.0,6289189082831436.0,277358.0,48505342196.0,17488351587479.0,60221739633357.0,0,0,0
4731800,Comércio varejista de combustíveis para veículos automotores,Subclasse,G,47,473,47318,4731800,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,4.0,923.0,17.0,25.0,7797684690576453.0,613734.0,133076103801.0,2168302616459248.0,144231756711711.0,0,0,0
4732600,Comércio varejista de lubrificantes,Subclasse,G,47,473,47326,4732600,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,3.0,978.0,533.0,640.0,7432863720598017.0,19568.0,4044425443.0,2066856829006541.0,118351178768937.0,0,0,0
4741500,Comércio varejista de tintas e materiais para pintura,Subclasse,G,47,474,47415,4741500,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,4.0,864.0,199.0,250.0,8151044348162448.0,73090.0,16566296952.0,2266561356136271.0,260306039780203.0,0,0,0
4742300,Comércio varejista de material elétrico,Subclasse,G,47,474,47423,4742300,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,4.0,837.0,155.0,194.0,8289752365127236.0,104030.0,23980287178.0,2305131902143612.0,335813616616947.0,0,0,0
4743100,Comércio varejista de vidros,Subclasse,G,47,474,47431,4743100,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1060.0,248.0,365.0,6967330469372257.0,56431.0,1093297564.0,1937405971894881.0,182023459624664.0,0,0,0
4744001,Comércio varejista de ferragens e ferramentas,Subclasse,G,47,474,47440,4744001,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,4.0,890.0,87.0,123.0,7970385160197166.0,179370.0,39754229519.0,221632544567096.0,491064278127488.0,0,0,0
4744002,Comércio varejista de madeira e artefatos,Subclasse,G,47,474,47440,4744002,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1020.0,180.0,242.0,7194173834741825.0,86619.0,17327995124.0,2000484319144761.0,254090462726463.0,0,0,0
4744003,Comércio varejista de materiais hidráulicos,Subclasse,G,47,474,47440,4744003,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,3.0,820.0,491.0,562.0,8403384898856169.0,21921.0,5122345191.0,2336729707130149.0,152279752804636.0,0,0,0
4744004,"Comércio varejista de cal, areia, pedra britada, tijolos e telhas",Subclasse,G,47,474,47440,4744004,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,3.0,988.0,585.0,710.0,7387641701156149.0,15746.0,3234672342.0,2054281939540201.0,108784728051768.0,0,0,0
4744005,Comércio varejista de materiais de construção não especificados anteriormente,Subclasse,G,47,474,47440,4744005,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,4.0,930.0,91.0,131.0,773107594694608.0,171169.0,36797581596.0,2149780719405967.0,460834046793388.0,0,0,0
4744006,Comércio varejista de pedras para revestimento,Subclasse,G,47,474,47440,4744006,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,3.0,994.0,567.0,688.0,7346636048402267.0,16825.0,3437144751.0,2042879495393759.0,109919507371004.0,0,0,0
4744099,Comércio varejista de materiais de construção em geral,Subclasse,G,47,474,47440,4744099,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1017.0,23.0,38.0,7205011039917331.0,504781.0,101132763378.0,2003497821391851.0,1145419874597729.0,0,0,0
4751200,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,0
4751201,Comércio varejista especializado de equipamentos e suprimentos de informática,Subclasse,G,47,475,47512,4751201,0,0,0,0,0,0,0,Alta remuneração e alto emprego,3.0,4.0,418.0,98.0,85.0,1233685180710218.0,162334.0,55688825929.0,3430509069511008.0,693179326357208.0,0,0,0
4751202,Recarga de cartuchos para equipamentos de informática,Subclasse,G,47,475,47512,4751202,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,1.0,1220.0,1100.0,1158.0,6074514496135238.0,1403.0,236986424.0,1689140584461868.0,42470919975988.0,0,0,0
4752100,Comércio varejista especializado de equipamentos de telefonia e comunicação,Subclasse,G,47,475,47521,4752100,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1141.0,103.0,167.0,6535373321951254.0,152823.0,27772395783.0,1817291623839343.0,363871734627953.0,0,0,0
4753900,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo,Subclasse,G,47,475,47539,4753900,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,4.0,714.0,66.0,83.0,9123465315975780.0,231425.0,58711654861.0,2536962508847359.0,67407181519757.0,0,0,0
4754701,Comércio varejista de móveis,Subclasse,G,47,475,47547,4754701,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,4.0,942.0,49.0,75.0,7651373834331936.0,290579.0,61824109586.0,21276179485097.0,718440146872617.0,0,0,0
4754702,Comércio varejista de artigos de colchoaria,Subclasse,G,47,475,47547,4754702,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,3.0,1000.0,408.0,518.0,7300652775172449.0,29425.0,5973548429.0,203009292404418.0,135591294470542.0,0,0,0
4754703,Comércio varejista de artigos de iluminação,Subclasse,G,47,475,47547,4754703,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,2.0,2.0,845.0,670.0,755.0,8257682271334774.0,11690.0,2684274364.0,2296214169375535.0,124704063277194.0,0,0,0
4755501,Comércio varejista de tecidos,Subclasse,G,47,475,47555,4755501,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1137.0,300.0,429.0,6556926863648924.0,45973.0,8382188215000001.0,1823285018380354.0,14655238582889.0,0,0,0
4755502,Comercio varejista de artigos de armarinho,Subclasse,G,47,475,47555,4755502,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1250.0,212.0,354.0,5839848476870347.0,68198.0,11074584504.0,1623886991407373.0,16619496864249.0,0,0,0
4755503,"Comercio varejista de artigos de cama, mesa e banho",Subclasse,G,47,475,47555,4755503,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1107.0,282.0,408.0,6711953336383277.0,49137.0,9170896455.0,1866393238292936.0,158192278609371.0,0,0,0
4756300,Comércio varejista especializado de instrumentos musicais e acessórios,Subclasse,G,47,475,47563,4756300,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,2.0,1097.0,816.0,929.0,67727551070263.0,6589.0,1240906627.0,1883300390044013.0,72043834749814.0,0,0,0
4757100,"Comércio varejista especializado de peças e acessórios para aparelhos eletroeletrônicos para uso doméstico, exceto informática e comunicação",Subclasse,G,47,475,47571,4757100,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1002.0,258.0,353.0,7293896729249807.0,54923.0,11139561235.0,2028214269977969.0,19001302843377.0,0,0,0
4759801,"Comércio varejista de artigos de tapeçaria, cortinas e persianas",Subclasse,G,47,475,47598,4759801,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,3.0,977.0,482.0,594.0,7438159865045472.0,22403.0,4633678642.0,2068329528188189.0,124635858191822.0,0,0,0
4759899,Comércio varejista de outros artigos de uso doméstico não especificados anteriormente,Subclasse,G,47,475,47598,4759899,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1061.0,122.0,181.0,6965984021293302.0,134364.0,2602673092.0,193703156500253.0,345512654578247.0,0,0,0
4761001,Comércio varejista de livros,Subclasse,G,47,476,47610,4761001,0,0,0,0,0,0,0,Alta remuneração e alto emprego,3.0,4.0,372.0,298.0,246.0,1306657231055653.0,46407.0,16861623752.0,3633422490572543.0,3990348032068.0,0,0,0
4761002,Comércio varejista de jornais e revistas,Subclasse,G,47,476,47610,4761002,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,2.0,1116.0,893.0,1000.0,6675522537877849.0,4415.0,819540081.0,185626292412231.0,64877503430104.0,0,0,0
4761003,Comércio varejista de artigos de papelaria,Subclasse,G,47,476,47610,4761003,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1159.0,128.0,203.0,6418877378853927.0,122222.0,2181537533.0,1784897590450164.0,296396714356022.0,0,0,0
4762800,"Comércio varejista de discos, CDs, DVDs e fitas",Subclasse,G,47,476,47628,4762800,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,1.0,1233.0,1089.0,1149.0,6017611383673043.0,1524.0,255013592.0,1673317532808399.0,41175234923955.0,0,0,0
4763601,Comércio varejista de brinquedos e artigos recreativos,Subclasse,G,47,476,47636,4763601,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1154.0,277.0,413.0,6456836349216633.0,50094.0,8994141473999999.0,1795452843454306.0,151619583933889.0,0,0,0
4763602,Comércio varejista de artigos esportivos,Subclasse,G,47,476,47636,4763602,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,4.0,696.0,228.0,265.0,922915855037227.0,62129.0,1594449227.0,2566352632426081.0,273427743549341.0,0,0,0
4763603,Comércio varejista de bicicletas e triciclos; peças e acessórios,Subclasse,G,47,476,47636,4763603,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,3.0,1174.0,498.0,656.0,6316511327303291.0,21669.0,3806013924.0,1756432656790807.0,89752290423398.0,0,0,0
4763604,"Comércio varejista de artigos de caça, pesca e camping",Subclasse,G,47,476,47636,4763604,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,2.0,1108.0,752.0,863.0,6702875506370138.0,8836.0,1646914618.0,1863868965595292.0,74746738860572.0,0,0,0
4763605,Comércio varejista de embarcações e outros veículos recreativos; peças e acessórios,Subclasse,G,47,476,47636,4763605,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,2.0,2.0,804.0,889.0,959.0,8523833134612382.0,4465.0,105830446.0,2370222754759238.0,115573654849621.0,0,0,0
4771701,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas",Subclasse,G,47,477,47717,4771701,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,4.0,762.0,13.0,10.0,8837087235484679.0,810920.0,199269750843.0,2457329340045874.0,2019284221092756.0,0,0,0
4771702,"Comércio varejista de produtos farmacêuticos, com manipulação de fórmulas",Subclasse,G,47,477,47717,4771702,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,4.0,888.0,156.0,199.0,7976050479768066.0,104018.0,23070160556.0,2217900801399758.0,323000942751755.0,0,0,0
4771703,Comércio varejista de produtos farmacêuticos homeopáticos,Subclasse,G,47,477,47717,4771703,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,1.0,1001.0,1010.0,1076.0,7295697285005456.0,2430.0,492977733.0,2028714950617284.0,77595836202246.0,0,0,0
4771704,Comércio varejista de medicamentos veterinários,Subclasse,G,47,477,47717,4771704,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,4.0,922.0,279.0,370.0,7817622980991296.0,49812.0,10828365969.0,2173846857986027.0,196591348609084.0,0,0,0
4772500,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal",Subclasse,G,47,477,47725,4772500,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,4.0,968.0,64.0,93.0,7509587571154145.0,237241.0,49540462409.0,2088191434406363.0,593282277545668.0,0,0,0
4773300,Comércio varejista de artigos médicos e ortopédicos,Subclasse,G,47,477,47733,4773300,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,3.0,691.0,401.0,449.0,9272129431540498.0,30651.0,7902752073999999.0,2578301547747219.0,1991240590247.0,0,0,0
4774100,Comércio varejista de artigos de óptica,Subclasse,G,47,477,47741,4774100,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1022.0,104.0,155.0,718141354994968.0,152813.0,30515779106.0,1996936066041502.0,394419567147539.0,0,0,0
4781400,Comércio varejista de artigos do vestuário e acessórios,Subclasse,G,47,478,47814,4781400,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1054.0,9.0,9.0,7008184615137362.0,1107285.0,215783967753.0,194876628648451.0,2394512547367314.0,0,0,0
4782201,Comércio varejista de calçados,Subclasse,G,47,478,47822,4782201,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1096.0,48.0,86.0,6784430431640341.0,292779.0,55234132895.0,1886546948210083.0,66592571901022.0,0,0,0
4782202,Comércio varejista de artigos de viagem,Subclasse,G,47,478,47822,4782202,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,3.0,916.0,520.0,605.0,7863509513778687.0,20442.0,4469861066.0,218660652871539.0,132952962636366.0,0,0,0
4783101,Comércio varejista de artigos de joalheria,Subclasse,G,47,478,47831,4783101,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,3.0,4.0,644.0,240.0,276.0,9540164939182806.0,57913.0,15363358681.0,2652834196294442.0,274045890328232.0,0,0,0
4783102,Comércio varejista de artigos de relojoaria,Subclasse,G,47,478,47831,4783102,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,2.0,1033.0,797.0,906.0,7115336589709266.0,7091.0,1402998344.0,1978562042025102.0,82582507105589.0,0,0,0
4784900,Comércio varejista de gás liqüefeito de petróleo (GLP),Subclasse,G,47,478,47849,4784900,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1115.0,192.0,289.0,6683849038879769.0,78196.0,14533338677.0,1858578274719935.0,217129727860361.0,0,0,0
4785701,Comércio varejista de antiguidades,Subclasse,G,47,478,47857,4785701,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,2.0,1.0,958.0,1186.0,1205.0,7569076824709873.0,581.0,122285023.0,2104733614457831.0,80974294228499.0,0,0,0
4785799,Comércio varejista de outros artigos usados,Subclasse,G,47,478,47857,4785799,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,3.0,1163.0,548.0,705.0,6372615277204075.0,18495.0,3277375931.0,1772033485266288.0,85010604745022.0,0,0,0
4789001,"Comércio varejista de suvenires, bijuterias e artesanatos",Subclasse,G,47,478,47890,4789001,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1200.0,141.0,220.0,6223305728256595.0,113705.0,19676820474.0,1730514970669715.0,270925502819548.0,0,0,0
4789002,Comércio varejista de plantas e flores naturais,Subclasse,G,47,478,47890,4789002,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1135.0,285.0,418.0,6563638843399078.0,48472.0,8846873958.0,1825151418963525.0,151882321708509.0,0,0,0
4789003,Comércio varejista de objetos de arte,Subclasse,G,47,478,47890,4789003,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,3.0,2.0,629.0,979.0,1004.0,9725244677548838.0,2923.0,790466694.0,2704299329456038.0,14465173355758.0,0,0,0
