nivel_territorial,tipo_grupo,grupo,metodo_media,razao_referencia,n_territorios_grupo,massa_total_grupo,massa_obj4_grupo,massa_com_grupo,razao_dependencia_grupo_ponderada,razao_dependencia_grupo_media_simples,razao_dependencia_grupo_media_pond
municipio,jenks_pib_pop,JPIB1_JPOP1,ponderada_refeita,0.07165128151719559,5435,4717719939065.788,1902778877475.722,136336545014.98636,0.07165128151719559,1.6507099997146377,0.07164935694538625
municipio,jenks_pib_pop,JPIB1_JPOP1,ponderada_massa_obj4,0.07164935694538625,5435,4717719939065.788,1902778877475.722,136336545014.98636,0.07165128151719559,1.6507099997146377,0.07164935694538625
municipio,jenks_pib_pop,JPIB1_JPOP2,simples,1.6720393577565345,91,32021738730.82997,11750281648.888922,3757845573.7623644,0.31980897871649716,1.6720393577565345,0.3198089787164971
municipio,jenks_pib_pop,JPIB1_JPOP2,ponderada_refeita,0.31980897871649716,91,32021738730.82997,11750281648.888922,3757845573.7623644,0.31980897871649716,1.6720393577565345,0.3198089787164971
municipio,jenks_pib_pop,JPIB1_JPOP2,ponderada_massa_obj4,0.3198089787164971,91,32021738730.82997,11750281648.888922,3757845573.7623644,0.31980897871649716,1.6720393577565345,0.3198089787164971
municipio,jenks_pib_pop,JPIB2_JPOP2,simples,3.0677592171572283,31,6978745920.791179,2408554392.8415165,805805864.9429432,0.3345599615013409,3.0677592171572283,0.33455996150134093
municipio,jenks_pib_pop,JPIB2_JPOP2,ponderada_refeita,0.3345599615013409,31,6978745920.791179,2408554392.8415165,805805864.9429432,0.3345599615013409,3.0677592171572283,0.33455996150134093
municipio,jenks_pib_pop,JPIB2_JPOP2,ponderada_massa_obj4,0.33455996150134093,31,6978745920.791179,2408554392.8415165,805805864.9429432,0.3345599615013409,3.0677592171572283,0.33455996150134093
municipio,jenks_pib_pop,JPIB2_JPOP3,simples,1.576642910297139,10,2969857737.642643,749644760.0236015,359308216.47498274,0.4793046461949129,1.576642910297139,0.47930464619491275
municipio,jenks_pib_pop,JPIB2_JPOP3,ponderada_refeita,0.4793046461949129,10,2969857737.642643,749644760.0236015,359308216.47498274,0.4793046461949129,1.576642910297139,0.47930464619491275
municipio,jenks_pib_pop,JPIB2_JPOP3,ponderada_massa_obj4,0.47930464619491275,10,2969857737.642643,749644760.0236015,359308216.47498274,0.4793046461949129,1.576642910297139,0.47930464619491275
municipio,jenks_pib_pop,JPIB3_JPOP3,simples,4.75705124225593,1,88626185.07572745,9751974.611385344,46390642.93953895,4.757051242255931,4.75705124225593,4.75705124225593
municipio,jenks_pib_pop,JPIB3_JPOP3,ponderada_refeita,4.757051242255931,1,88626185.07572745,9751974.611385344,46390642.93953895,4.757051242255931,4.75705124225593,4.75705124225593
municipio,jenks_pib_pop,JPIB3_JPOP3,ponderada_massa_obj4,4.75705124225593,1,88626185.07572745,9751974.611385344,46390642.93953895,4.757051242255931,4.75705124225593,4.75705124225593
municipio,jenks_pib_pop,JPIB3_JPOP4,simples,0.4337376741004535,1,107815874.3654385,52253999.72989464,22664528.30529023,0.43373767410045355,0.4337376741004535,0.4337376741004535
municipio,jenks_pib_pop,JPIB3_JPOP4,ponderada_refeita,0.43373767410045355,1,107815874.3654385,52253999.72989464,22664528.30529023,0.43373767410045355,0.4337376741004535,0.4337376741004535
municipio,jenks_pib_pop,JPIB3_JPOP4,ponderada_massa_obj4,0.4337376741004535,1,107815874.3654385,52253999.72989464,22664528.30529023,0.43373767410045355,0.4337376741004535,0.4337376741004535
municipio,jenks_pib_pop,JPIB4_JPOP4,simples,0.003148241477472,1,130208753593.1282,53495191800.41718,168415781.6713939,0.003148241477472009,0.003148241477472,0.003148241477472
municipio,jenks_pib_pop,JPIB4_JPOP4,ponderada_refeita,0.003148241477472009,1,130208753593.1282,53495191800.41718,168415781.6713939,0.003148241477472009,0.003148241477472,0.003148241477472
municipio,jenks_pib_pop,JPIB4_JPOP4,ponderada_massa_obj4,0.003148241477472,1,130208753593.1282,53495191800.41718,168415781.6713939,0.003148241477472009,0.003148241477472,0.003148241477472
municipio,jenks_pib_pop,,simples,9.21339458418128,1,48190178.96970081,2720914.255615234,25068856.66670704,9.213394584181282,9.21339458418128,9.21339458418128
municipio,jenks_pib_pop,,ponderada_refeita,9.213394584181282,1,48190178.96970081,2720914.255615234,25068856.66670704,9.213394584181282,9.21339458418128,9.21339458418128
municipio,jenks_pib_pop,,ponderada_massa_obj4,9.21339458418128,1,48190178.96970081,2720914.255615234,25068856.66670704,9.213394584181282,9.21339458418128,9.21339458418128
municipio,jenks_pibpc_pop,JPIBPC1_JPOP1,simples,1.4808404509134097,4181,3853613732379.036,1530984193509.0427,102106552235.63254,0.06669340720076444,1.4808404509134097,0.06669101525275967
municipio,jenks_pibpc_pop,JPIBPC1_JPOP1,ponderada_refeita,0.06669340720076444,4181,3853613732379.036,1530984193509.0427,102106552235.63254,0.06669340720076444,1.4808404509134097,0.06669101525275967
municipio,jenks_pibpc_pop,JPIBPC1_JPOP1,ponderada_massa_obj4,0.06669101525275967,4181,3853613732379.036,1530984193509.0427,102106552235.63254,0.06669340720076444,1.4808404509134097,0.06669101525275967
municipio,jenks_pibpc_pop,JPIBPC2_JPOP1,simples,2.2111169561665354,1254,864106206686.751,371794683966.6792,34229992779.353836,0.09206692364224761,2.2111169561665354,0.09206692364224763
municipio,jenks_pibpc_pop,JPIBPC2_JPOP1,ponderada_refeita,0.09206692364224761,1254,864106206686.751,371794683966.6792,34229992779.353836,0.09206692364224761,2.2111169561665354,0.09206692364224763
municipio,jenks_pibpc_pop,JPIBPC2_JPOP1,ponderada_massa_obj4,0.09206692364224763,1254,864106206686.751,371794683966.6792,34229992779.353836,0.09206692364224761,2.2111169561665354,0.09206692364224763
municipio,jenks_pibpc_pop,JPIBPC2_JPOP2,simples,1.2250082042875008,26,10909093910.079899,4204578409.7647,923765716.3456914,0.21970471859921575,1.2250082042875008,0.2197047185992158
municipio,jenks_pibpc_pop,JPIBPC2_JPOP2,ponderada_refeita,0.21970471859921575,26,10909093910.079899,4204578409.7647,923765716.3456914,0.21970471859921575,1.2250082042875008,0.2197047185992158
municipio,jenks_pibpc_pop,JPIBPC2_JPOP2,ponderada_massa_obj4,0.2197047185992158,26,10909093910.079899,4204578409.7647,923765716.3456914,0.21970471859921575,1.2250082042875008,0.2197047185992158
municipio,jenks_pibpc_pop,JPIBPC3_JPOP2,simples,2.243811499752539,96,28091390741.541252,9954257631.96574,3639885722.359616,0.36566119312313006,2.243811499752539,0.3656611931231301
municipio,jenks_pibpc_pop,JPIBPC3_JPOP2,ponderada_refeita,0.36566119312313006,96,28091390741.541252,9954257631.96574,3639885722.359616,0.36566119312313006,2.243811499752539,0.3656611931231301
municipio,jenks_pibpc_pop,JPIBPC3_JPOP2,ponderada_massa_obj4,0.3656611931231301,96,28091390741.541252,9954257631.96574,3639885722.359616,0.36566119312313006,2.243811499752539,0.3656611931231301
municipio,jenks_pibpc_pop,JPIBPC3_JPOP3,simples,3.2103351709736234,4,1177364751.0505245,283318280.34873587,271974933.3233218,0.9599625304394352,3.2103351709736234,0.9599625304394349
municipio,jenks_pibpc_pop,JPIBPC3_JPOP3,ponderada_refeita,0.9599625304394352,4,1177364751.0505245,283318280.34873587,271974933.3233218,0.9599625304394352,3.2103351709736234,0.9599625304394349
municipio,jenks_pibpc_pop,JPIBPC3_JPOP3,ponderada_massa_obj4,0.9599625304394349,4,1177364751.0505245,283318280.34873587,271974933.3233218,0.9599625304394352,3.2103351709736234,0.9599625304394349
municipio,jenks_pibpc_pop,JPIBPC4_JPOP3,simples,1.097448523047547,7,1881119171.6678457,476078454.28625095,133723926.09119987,0.2808863221749495,1.097448523047547,0.28088632217494947
municipio,jenks_pibpc_pop,JPIBPC4_JPOP3,ponderada_refeita,0.2808863221749495,7,1881119171.6678457,476078454.28625095,133723926.09119987,0.2808863221749495,1.097448523047547,0.28088632217494947
municipio,jenks_pibpc_pop,JPIBPC4_JPOP3,ponderada_massa_obj4,0.28088632217494947,7,1881119171.6678457,476078454.28625095,133723926.09119987,0.2808863221749495,1.097448523047547,0.28088632217494947
municipio,jenks_pibpc_pop,JPIBPC4_JPOP4,simples,0.21844295778896275,2,130316569467.49364,53547445800.14708,191080309.97668412,0.003568429961904164,0.21844295778896275,0.0035684299619041546
municipio,jenks_pibpc_pop,JPIBPC4_JPOP4,ponderada_refeita,0.003568429961904164,2,130316569467.49364,53547445800.14708,191080309.97668412,0.003568429961904164,0.21844295778896275,0.0035684299619041546
municipio,jenks_pibpc_pop,JPIBPC4_JPOP4,ponderada_massa_obj4,0.0035684299619041546,2,130316569467.49364,53547445800.14708,191080309.97668412,0.003568429961904164,0.21844295778896275,0.0035684299619041546
municipio,jenks_pibpc_pop,,simples,9.21339458418128,1,48190178.96970081,2720914.255615234,25068856.66670704,9.213394584181282,9.21339458418128,9.21339458418128
municipio,jenks_pibpc_pop,,ponderada_refeita,9.213394584181282,1,48190178.96970081,2720914.255615234,25068856.66670704,9.213394584181282,9.21339458418128,9.21339458418128
municipio,jenks_pibpc_pop,,ponderada_massa_obj4,9.21339458418128,1,48190178.96970081,2720914.255615234,25068856.66670704,9.213394584181282,9.21339458418128,9.21339458418128
